,EMOTION,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
792,Anger,0.4310977,0.4626163,0.49188817,0.50249887,0.526892,0.4934438,0.507435,0.51084244,0.46492988,0.41819277,0.43057162,0.45914927,-366.39658,95.78891,-7.690491,32.059578,-4.220468,-0.20845084,-4.333633,2.910767,-8.469671,-1.2422304,1.4935813,-10.152349,2.264749,-3.7221901,-4.2401376,-2.1682043,-3.3558948,-3.8951364,0.085453525,-4.2253
793,Surprise,0.5233353,0.5037612,0.49067587,0.47776103,0.49803138,0.55467844,0.5449966,0.56752294,0.6092696,0.6167701,0.571093,0.51913124,-372.624,89.82709,11.638391,27.377716,-6.24736,-1.536753,-1.1858662,8.969667,-3.5578055,-2.2457247,4.428747,-6.2089667,-2.1101625,2.3251488,0.25339946,-2.4782758,1.3914443,-1.9093271,0.21078368,-2.7137382
794,Sad,0.5838534,0.59079325,0.5921778,0.62719554,0.58077157,0.53441465,0.5007714,0.4865202,0.4890838,0.50662607,0.5437104,0.5745889,-426.29532,88.728424,5.5245194,27.88403,4.5100994,4.8154097,-0.2729176,6.2923837,-3.0147943,1.1284523,3.6498032,-5.275169,2.2742188,0.08075734,-1.7290277,-1.0608654,-0.30199674,-4.2761927,0.5744547,-1.673289
795,Anger,0.44067246,0.45823815,0.53858435,0.49781007,0.44796443,0.42835903,0.37251243,0.3880044,0.44178343,0.48121795,0.46414915,0.43607327,-380.04764,103.84186,-14.9518,38.876125,-4.060541,-3.2435288,-4.7139025,-4.5217743,-16.173141,-1.7673007,0.916618,-12.626822,3.714185,-7.388726,-3.269776,1.64106,-8.073731,-4.065755,-0.35116208,-6.4307313
796,Anger,0.57512057,0.51090336,0.46249753,0.4965295,0.52799684,0.5560198,0.5935996,0.60206455,0.58936554,0.5504029,0.5229361,0.5937757,-354.99643,62.071552,-11.272032,19.625256,-12.874511,-4.517594,-4.964778,3.8532438,-10.036461,-5.4516907,2.3254898,-10.18608,0.36621577,0.09324107,-2.677135,0.9319835,0.12007278,-3.605177,0.100469865,-3.971526
797,Anger,0.4790325,0.5213072,0.5483622,0.55352503,0.538407,0.5473068,0.5671406,0.57648575,0.5417019,0.47212383,0.47116458,0.46569154,-404.53537,92.60068,-4.955726,29.753408,-5.361587,-3.3965135,0.19502386,4.4383764,-8.352338,-2.4440196,-0.8375445,-7.806687,3.037247,-5.293273,-1.8479707,3.509964,-2.8690977,-4.0562134,0.5127265,-4.9360075
798,Disgust,0.5308681,0.5836515,0.61331254,0.51439387,0.46696386,0.46159637,0.48172635,0.49560654,0.5345077,0.50591874,0.47724155,0.50372195,-376.81613,92.47621,-18.00489,28.140072,-1.8963131,4.2398567,-5.9966025,2.56844,-5.382254,6.7766943,5.745498,-6.084092,5.489571,-5.704415,5.52298,-2.5328002,-7.6212554,0.7642821,-2.8813796,-3.2221766
799,Anger,0.48513284,0.51167965,0.51546174,0.5241507,0.5339165,0.5346265,0.51227695,0.4835632,0.4510676,0.41699615,0.43384156,0.47227716,-385.96286,99.948296,-5.3891444,32.931602,-3.1732783,2.7802696,-5.724684,2.4868944,-7.307485,-0.78381026,0.18581283,-9.774438,3.56432,-3.4416747,-2.9165797,-2.8823073,-2.9216876,-4.294343,-1.6001151,-4.2983007
800,Surprise,0.5456856,0.54504776,0.5288179,0.5537838,0.54980075,0.53488547,0.5593671,0.55496067,0.57343704,0.5869998,0.5722694,0.54354644,-409.7655,89.32617,12.018594,30.106518,-4.4622984,1.6672723,1.6367979,10.408085,-2.730662,0.66196924,2.042345,-8.102126,2.4008954,-0.010470991,0.5009332,1.825356,-1.0235986,-0.42596015,3.5961444,-1.9968908
801,Anger,0.5530044,0.5603788,0.48901227,0.4556635,0.44364977,0.37450346,0.37418908,0.419913,0.48946348,0.52763623,0.6008598,0.56341785,-386.75156,106.672,4.32164,28.836948,-4.439743,5.570076,7.3305297,9.779203,-5.7321115,-2.6977673,0.3105911,-7.8671174,4.3754053,-0.6995755,-0.8590576,3.5868807,-0.9638941,-2.6982563,0.0410764,-6.1667476
802,Sad,0.6042551,0.63327855,0.6243507,0.60468125,0.5713939,0.58976614,0.6141,0.6276606,0.60685897,0.6304978,0.6392628,0.61149836,-489.8319,99.224915,6.439518,32.329777,5.5599265,12.192786,2.3369515,6.060961,1.2756008,4.174314,2.6314912,-3.4434617,4.4817276,-2.183943,2.7116113,0.38961563,-2.9456306,0.68821883,-0.1356226,-2.4702842
803,Sad,0.61925644,0.6446017,0.56911904,0.48814812,0.4235207,0.4486881,0.45648152,0.47905844,0.5222716,0.52941257,0.51991695,0.5473442,-364.3709,102.39652,-10.083038,39.20134,-3.1951861,4.379416,-2.7766552,6.3688073,-7.6243415,0.6025998,3.8231122,-11.960288,3.1361709,-1.717989,-0.3995285,1.2592585,-2.4743109,-3.1689637,1.3242816,-5.100479
804,Surprise,0.48894182,0.46687862,0.45310235,0.44170934,0.4781809,0.48722643,0.4606914,0.45393008,0.48659477,0.46068135,0.4672457,0.50609845,-370.04352,106.26926,-9.748762,33.78231,-7.397528,2.4376135,-1.2572923,-1.1533551,-13.920956,-7.041134,2.26136,-9.569525,4.279416,-7.8190866,-2.1438348,3.461894,-7.364706,-1.0048287,-2.392284,-5.775463
805,Anger,0.37365428,0.40226394,0.4524813,0.4376617,0.40807042,0.40194082,0.38482744,0.38778844,0.3833148,0.3945942,0.39846116,0.42088777,-360.88437,104.84155,-7.5465155,22.835356,-17.239258,-3.3723645,-14.869037,3.852815,-10.875995,-1.728217,0.3242623,-12.386184,0.844709,-7.376332,1.3625088,-2.9700146,-5.305763,-4.499714,-1.7237254,-6.2226443
806,Anger,0.43881017,0.4388819,0.4642678,0.4820616,0.4898859,0.44962388,0.40303877,0.3796181,0.38953888,0.3626628,0.33044818,0.3512781,-353.24258,115.189476,-7.3097525,26.1371,-14.001881,0.7687717,-14.317775,1.9833134,-12.088865,-2.0704005,1.3919365,-14.497166,3.1005788,-4.2976847,0.58939844,-4.1895385,-8.128265,-4.765011,-4.3503685,-7.588439
807,Anger,0.52920055,0.4907813,0.5117983,0.5829886,0.6176344,0.6219289,0.58345133,0.5479458,0.5630719,0.62317973,0.59733963,0.5311521,-444.96753,80.71656,10.326033,22.736506,-11.501504,6.252187,-9.287106,4.730471,-3.404319,-1.5720619,0.120921105,-7.458748,0.8654438,-5.362489,0.9318953,-1.5302941,-3.172605,-3.600839,1.0648868,-2.686236
808,Anger,0.43704957,0.43410832,0.48608014,0.5209335,0.5127195,0.47409126,0.46668178,0.46088007,0.47528484,0.47984403,0.4376397,0.4497188,-392.38232,95.46428,-3.3221738,22.917997,-8.596828,5.063512,-12.667329,4.446715,-5.6487927,-1.654808,-0.118221864,-11.035024,2.0937765,-6.9614515,0.20259534,-1.4743285,-5.12074,-4.0472555,-2.2649117,-4.866705
809,Joy,0.48388997,0.48686194,0.43956932,0.382409,0.39154592,0.41080746,0.37457624,0.32124746,0.2906445,0.29376376,0.363634,0.43597022,-355.25244,105.44072,-15.610866,26.144388,-16.150698,-0.7058759,-18.743687,-4.6441026,-11.243413,0.23095968,-3.1779585,-15.856076,4.4609985,-8.92788,-0.40892726,-5.1300306,-10.918275,-4.1326423,-5.8453083,-7.308394
810,Sad,0.4089627,0.42438236,0.47231215,0.46354413,0.4602313,0.45263937,0.45839745,0.43381745,0.44436887,0.51216817,0.5353039,0.4675877,-411.79788,122.24178,9.333085,31.24059,7.294902,7.150001,-7.3952394,4.3517957,-7.047522,-1.3578743,-1.6099553,-10.961999,2.5867512,-5.195809,0.4898283,1.8103966,-5.383395,-5.981539,0.08646539,-3.6520495
811,Sad,0.48288527,0.47263253,0.47439453,0.46895278,0.45658395,0.5032085,0.52845293,0.49300003,0.4328322,0.4158698,0.45285252,0.4864167,-414.93716,82.374535,10.4501095,22.478676,5.3089437,1.0701307,-9.145236,-3.315869,-8.988742,-6.0637307,-2.4291596,-10.571934,-1.7965972,-0.99447703,-1.2870337,-0.60830224,-2.7801816,-3.033229,1.840042,-0.50066435
812,Sad,0.50281775,0.5222162,0.54626596,0.56053346,0.5917688,0.6004349,0.5944278,0.5444297,0.48931715,0.50514555,0.5220301,0.51075137,-462.5284,93.69012,12.234146,32.612858,-1.0335702,4.0217543,-8.311499,3.327134,-4.6831408,-1.3986429,0.36760354,-9.841318,1.9167802,-1.1904504,1.7162665,0.78511393,-1.0320282,-2.2159827,-0.51717645,-1.3696522
813,Sad,0.40932387,0.4212945,0.4440825,0.5062297,0.49594444,0.49513853,0.51284146,0.5236289,0.57729685,0.55098444,0.44481257,0.3965694,-447.77753,83.29279,13.104003,24.264519,6.886018,3.4831824,-8.33591,-0.1376661,-8.41085,-0.70154333,-0.47389033,-8.346373,3.1648676,-3.1957886,-3.2798696,-0.77205104,-2.8228054,-5.9908447,-1.4006633,-2.9670858
814,Anger,0.47962338,0.51982063,0.48459056,0.5108761,0.53345805,0.461671,0.42406604,0.39371854,0.37139764,0.33020616,0.33847624,0.41006055,-385.43674,117.78772,-9.381925,30.895483,-12.382111,0.93916035,-12.32331,2.5535204,-15.150542,-1.1543779,0.95831984,-13.039105,4.79444,-5.678422,2.2844374,-3.4020832,-6.523464,-2.4738524,-3.325377,-7.083565
815,Anger,0.57415664,0.584599,0.6246543,0.5899512,0.5722768,0.50543576,0.50362587,0.5352659,0.52211744,0.507081,0.43876368,0.48627785,-392.9637,80.86812,-3.8929765,8.322278,-9.607431,0.052519865,-3.6227543,0.6742976,-8.035622,-2.1743848,3.7263136,-8.178748,2.6873875,1.933889,0.04742273,0.16020057,-3.767952,-3.957954,-2.5638983,-4.49302
816,Anger,0.49701294,0.5116449,0.57093835,0.51011306,0.47226095,0.4913058,0.45486516,0.4418976,0.51961064,0.57298636,0.5203549,0.497508,-428.18854,82.93038,-5.3660173,11.736415,-7.639877,2.4332297,-7.3430996,3.220575,-5.631933,2.0962822,0.97750056,-5.174988,5.632826,-1.0913393,4.933996,0.32391295,-4.711805,-3.2301404,-1.0750823,-5.552303
817,Anger,0.5078885,0.4976017,0.5394357,0.5287935,0.4584796,0.46089008,0.469042,0.5179105,0.5136409,0.47237962,0.442183,0.50327724,-403.83984,103.72228,-9.210122,26.343855,-7.5503235,7.077245,-14.564608,-0.9676888,-7.684043,1.2752123,1.2039163,-10.764457,3.5105257,-2.1613367,3.618667,-3.3126125,-4.6828413,-3.9185889,-2.577435,-4.359608
818,Surprise,0.60875094,0.547071,0.55847204,0.55354244,0.5637644,0.5857401,0.58035624,0.55868536,0.5455105,0.6000013,0.5733258,0.5991644,-435.62543,76.22618,13.7344675,17.248816,-8.142222,2.247135,-7.408955,4.2681565,-3.9060028,-1.2232585,0.53897595,-6.2590737,1.8018365,-3.0294533,1.9617573,0.21119934,-3.309905,-2.4316976,-0.09831308,-4.2020235
819,Anger,0.5146378,0.4664926,0.45181245,0.44108596,0.45399076,0.4801079,0.499127,0.5205934,0.54396826,0.593754,0.5659602,0.530659,-392.5935,96.368454,0.14651775,17.389355,-11.52962,-1.3845108,-8.123883,5.1597786,-9.979175,-1.5798055,0.57692903,-11.296806,2.0637078,-3.9160237,-0.41470173,-0.07221986,-1.6820241,-3.7553904,-0.56975,-5.2001967
820,Anger,0.43763283,0.4819577,0.5372603,0.5293934,0.5079018,0.538333,0.53382766,0.5117028,0.4898468,0.4266816,0.40024963,0.41446617,-404.7134,98.50471,-3.9315314,26.31777,-6.36521,3.9249613,-13.56491,6.489248,-7.803443,-0.4272758,-1.5286068,-11.108122,4.975004,-10.524676,1.3406692,0.029462028,-7.405216,-4.0450196,-2.5061445,-6.281985
821,Anger,0.4840495,0.5139555,0.5566178,0.5676929,0.5469827,0.5613533,0.6240475,0.61338246,0.5580095,0.4582853,0.4352157,0.46941862,-402.17343,95.88115,-9.1104145,18.655115,-9.419488,7.927205,-9.456881,4.31287,-8.260076,1.5836601,3.500812,-7.635798,2.7684863,-5.7008576,4.882544,-2.838876,-4.9892755,-1.6818323,-3.3134189,-4.6557493
822,Disgust,0.45107555,0.461349,0.4547665,0.47790965,0.48761663,0.5405674,0.4759617,0.40350148,0.41410625,0.42180306,0.4092171,0.41192475,-392.29095,101.338554,-7.1337624,25.276417,-9.17107,5.160567,-15.434597,8.828668,-9.490443,1.643995,1.9857087,-11.43216,0.5376355,-6.9754167,7.7545915,-5.2239504,-5.3768797,-1.988771,-3.5794578,-6.548045
823,Anger,0.3790419,0.5016334,0.530979,0.4942524,0.47655657,0.47789666,0.53735214,0.4470799,0.42901203,0.44759804,0.35740632,0.33045706,-356.5047,105.45945,-16.05837,16.4728,-9.527757,2.6633313,-13.986059,0.07163739,-13.633013,4.281961,4.486608,-9.323022,2.905223,-8.304991,4.2859664,-4.011697,-6.991326,-3.340588,-5.021044,-7.0833316
824,Anger,0.40108818,0.4195588,0.4524762,0.46326676,0.46902305,0.463245,0.439279,0.44144076,0.4420532,0.40621603,0.35597783,0.36484176,-345.06274,108.3736,-10.15208,22.601221,-12.159401,1.6890892,-12.729717,2.4192884,-11.090409,0.6361087,0.9026673,-12.218625,1.7328779,-8.330058,4.074083,-5.70483,-7.1266685,-1.3353573,-6.508322,-5.5633445
825,Joy,0.4012292,0.4367138,0.4908244,0.53008115,0.48493093,0.4372241,0.43067098,0.42206585,0.38468912,0.39089277,0.3865054,0.40330487,-335.16837,100.642944,-19.0844,25.452625,-8.617212,6.5269165,-17.792677,0.2265809,-5.8111205,3.2249596,2.5548074,-13.080031,0.90030867,-5.3668537,3.2281423,-7.08214,-7.576579,-1.9314365,-4.1468472,-3.283132
826,Sad,0.56962216,0.5950269,0.58661026,0.579691,0.55549914,0.5463656,0.4804996,0.45035577,0.47443977,0.49466854,0.5564366,0.5808418,-454.7396,105.51196,18.665401,38.516186,7.872936,14.563545,2.1162543,6.2113914,-3.442638,-0.10287649,2.2584505,-2.9293406,3.790611,-1.6878911,2.235816,-1.150334,-1.7826135,-1.9950168,-0.57020324,-3.0445633
827,Sad,0.536393,0.48179123,0.4790235,0.5199633,0.52477753,0.5031062,0.46731007,0.46151963,0.49544355,0.54849017,0.58562654,0.5970751,-442.4526,118.1123,14.877348,39.317787,7.3228335,16.028713,-2.9715173,5.4214554,-0.17492095,1.7212478,0.0173815,-8.368951,0.33782014,-3.3299692,4.412926,-0.64149964,-3.336987,-2.9529881,0.32368556,-0.9915205
828,Sad,0.5110843,0.52573115,0.51544887,0.5293743,0.5273966,0.5063702,0.49128416,0.49591887,0.50449556,0.49261186,0.518982,0.5145847,-434.8986,90.64845,11.816796,29.495146,7.5866704,8.327741,-6.4250154,2.1863384,-3.9717646,-2.5737624,-1.2420719,-11.214023,-0.93523264,-1.0963181,0.13435361,-0.74807876,-1.559663,-1.1910205,1.7413857,-0.85914826
829,Sad,0.6402939,0.6199371,0.64808977,0.6482202,0.59580725,0.5904367,0.5878877,0.57558405,0.5678078,0.59867877,0.5922246,0.6299677,-497.9424,103.03265,17.180902,32.0705,12.206305,16.0089,1.3847307,7.426718,2.070489,3.5575166,4.344975,-2.3404038,4.8220186,2.1033294,3.9639416,1.1795621,-1.9833555,-1.2664349,2.5180528,-2.8336532
830,Sad,0.5773744,0.4659206,0.41760224,0.4133781,0.42329022,0.43661729,0.4430749,0.44640878,0.442795,0.49385747,0.55477947,0.59755105,-361.72498,107.3985,9.103234,14.467627,-2.0844815,-1.791681,-7.1325793,0.8049747,-9.039872,-6.9798875,0.69172466,-9.453349,-2.767026,-1.0753472,0.106291,-0.3680416,-3.4836287,-0.52617335,-1.1352234,-5.083769
831,Sad,0.64820606,0.5744685,0.5871121,0.6469965,0.6565447,0.6175718,0.61399245,0.63677603,0.6744048,0.66685903,0.6611137,0.6664568,-484.91068,92.54225,14.190272,31.32544,7.983977,16.812222,1.1508484,6.385624,0.506893,3.028511,4.8725667,-3.878977,3.563901,2.3550434,5.088758,1.339523,-0.76363957,0.16053426,2.5303671,-1.3043114
832,Sad,0.6258047,0.63476866,0.66238487,0.6552261,0.67207795,0.68787116,0.6571457,0.60213643,0.6011792,0.59621775,0.56369036,0.59175825,-482.2987,65.01944,9.39052,22.409014,8.541483,10.901914,-1.8571336,4.937614,0.43515843,0.651945,1.4012241,-3.062642,2.6786187,-0.40605223,2.2678668,2.041048,0.124559164,-0.5067684,1.9665943,-0.27430725
833,Sad,0.62174344,0.6459681,0.6959727,0.6791206,0.64004606,0.6270828,0.60923094,0.5773097,0.59598243,0.60901517,0.6551473,0.6483247,-480.22623,89.54739,5.848407,33.316093,6.0287805,15.695502,-4.4579477,7.9004264,3.9089153,2.7882538,3.3361392,-1.9080687,5.286732,-0.55205655,4.192966,-0.6680861,-1.0861719,0.11958663,1.490273,-1.8465034
834,Sad,0.51952004,0.5397082,0.54799896,0.54009473,0.52329487,0.51259494,0.5083675,0.56049913,0.60709786,0.5450988,0.49430248,0.49361858,-465.8694,120.59634,19.23533,36.069477,5.431686,9.099418,-5.622622,9.059778,-0.43602744,3.3860888,1.4336857,-7.61742,3.2847526,-2.5105162,3.24841,0.40061864,-1.6514949,-1.7368455,0.57223964,-1.9533322
835,Sad,0.58999354,0.6102405,0.5864155,0.5857034,0.61368257,0.5763423,0.56290245,0.5716046,0.56991905,0.5723045,0.57614994,0.5561798,-477.89404,90.07345,18.650602,24.02561,3.8075187,9.760095,1.1226103,7.913316,0.07607526,-0.051063906,0.98312086,-4.2923975,3.2123592,-1.0053319,1.5566919,1.7225342,-0.9513981,-0.8033341,2.1076925,-0.61652255
836,Sad,0.54289746,0.54018384,0.5272936,0.5175256,0.5129314,0.553793,0.56745,0.5597641,0.5606875,0.54218835,0.48646688,0.50037855,-472.35605,110.35433,18.651428,27.766525,6.5204115,9.175551,-1.9867228,6.48722,-3.914974,-0.34603733,0.3420939,-7.2039647,3.2731285,-3.538474,0.50461215,1.982725,-1.8995981,-3.644944,0.05550532,0.110952795
837,Sad,0.494625,0.4246547,0.4138016,0.47576815,0.48797965,0.49041352,0.49771297,0.47162545,0.45532542,0.45551902,0.4509447,0.49218604,-414.70108,71.065765,13.550475,23.301586,4.7385464,7.8207855,-10.614395,3.0232127,-2.9961069,-4.659353,-2.4858563,-10.637689,-1.8790488,-6.126689,-5.075307,-2.1580932,-2.1788993,-4.88347,-0.32339936,-0.7138626
838,Sad,0.58712286,0.5275479,0.50749713,0.44745612,0.44649124,0.44589448,0.4749939,0.51676846,0.53554857,0.5697284,0.5894065,0.6356775,-389.11545,100.368454,2.453467,23.462988,12.045693,7.8927107,-16.773632,1.2115145,-0.25578868,-3.0872195,1.3574363,-7.2270894,0.37664315,-1.9528517,1.550974,1.0474652,-5.6611514,-2.589654,4.0746927,-4.1950674
839,Sad,0.61529166,0.6116487,0.6395387,0.6836332,0.7163163,0.77340645,0.7147234,0.66940254,0.6756149,0.71124023,0.7575567,0.6870842,-590.4388,71.58105,17.540318,33.38235,13.752661,7.750556,-0.81655365,5.989384,1.6381558,2.4170587,1.5330371,-3.293305,4.64187,1.1090627,0.3620063,3.287002,3.4481764,1.7478898,2.8036275,-0.17397368
840,Sad,0.5149942,0.50904673,0.52601326,0.5502105,0.5779569,0.6098353,0.57557034,0.5422269,0.5391656,0.60008436,0.5877228,0.52516097,-488.04114,81.67435,19.069536,25.578613,9.417463,6.6163526,-2.4289405,3.3989577,-2.7838495,1.586738,0.9427267,-5.370725,2.01582,-1.654775,-1.9474281,-1.6760513,-1.1512061,-2.520856,-0.010823822,-1.1258885
841,Sad,0.6134476,0.6498954,0.6288718,0.6192778,0.56618047,0.50132626,0.4719485,0.4717875,0.49964583,0.49744934,0.51743585,0.54625565,-459.1671,115.793,9.604249,33.934647,5.837202,15.451392,-2.188487,5.7760363,-3.4156475,0.85177445,1.0041413,-7.417014,4.831454,-2.3717625,1.6260823,-0.14623511,-1.8573151,-0.67499554,0.8153092,-3.2363448
842,Sad,0.59166056,0.65237933,0.68169606,0.6201028,0.60372806,0.5705421,0.5471242,0.53812534,0.5408085,0.5375078,0.5388056,0.5565537,-478.20343,104.00857,12.130941,33.975502,5.703466,18.533197,0.022352546,7.53175,-0.41716462,0.8376931,1.6708949,-6.851693,5.1042137,-0.48327821,0.38360026,-0.96380067,-0.3183273,-2.0617135,0.016520143,-1.5298733
843,Sad,0.45908955,0.46752742,0.48129934,0.48879978,0.5123421,0.47288015,0.45272288,0.45631033,0.4566685,0.42550954,0.4135366,0.46725926,-389.6027,86.97419,4.001999,21.918747,1.1139065,3.8924055,-11.647526,1.8012649,-9.03381,-3.9677246,0.94799906,-10.587231,-0.76739633,-4.8649015,-2.1132703,-1.4656563,-4.1512203,-5.3374667,0.7846695,-1.7124398
844,Sad,0.56962264,0.5806648,0.52920365,0.4580481,0.4540493,0.46356848,0.44611782,0.438888,0.46033764,0.523758,0.53793514,0.5512365,-437.85486,100.554665,12.474575,23.943947,8.152686,9.8789425,-7.086807,2.0193634,-4.63167,-2.3436,2.169461,-8.450994,-0.0117692575,-3.0624225,-0.67685384,0.5862046,-3.8839362,-3.2537532,0.67549145,-2.1758685
845,Sad,0.448551,0.46124414,0.46878833,0.45435345,0.44556484,0.4599081,0.46433198,0.47442108,0.5148756,0.51524127,0.49609655,0.451655,-385.69025,94.25372,12.263308,20.972588,9.050257,5.0466557,-7.760338,-0.097219914,-4.7828827,-3.7481647,-0.5306768,-7.841608,-1.3320365,-3.40953,-1.0330324,-1.2859272,-4.7116838,-2.4459763,0.033245124,-2.7472596
846,Sad,0.50299525,0.48249096,0.47613984,0.4537161,0.4430733,0.46364012,0.5202274,0.52764,0.4780421,0.4724841,0.50290436,0.5580528,-412.09402,116.835464,-0.9816311,38.12786,7.082792,12.516213,-1.894389,3.0110059,-5.681379,-9.304624,3.6428158,-4.341768,-1.0891621,3.3747845,-2.7415211,0.3962453,2.8391852,-7.109701,1.8154833,-3.6156225
847,Sad,0.5603178,0.5746506,0.6186253,0.58372825,0.5409294,0.49045616,0.4349704,0.41535923,0.4411015,0.47937217,0.5377776,0.59208435,-424.45914,79.17724,4.252352,22.729668,-6.4217367,6.5125947,1.8532758,4.9253807,-2.1158743,-7.158341,2.111694,-0.26893848,0.95527065,4.3175693,1.4464115,-2.0392377,0.15941994,-1.3716817,1.3705299,-2.9386158
848,Anger,0.5396026,0.5432102,0.5999753,0.63107413,0.6877856,0.5769876,0.4541733,0.43659392,0.39992195,0.40065217,0.42230892,0.47374406,-360.58224,83.73261,-11.1851635,21.57969,-6.0729675,7.709835,-3.005612,1.7612673,-5.491282,-4.728981,4.9502306,-2.7714064,2.4804535,-0.27387947,-4.5748987,-1.0442201,1.9104468,-5.1447415,0.23209007,0.13845646
849,Anger,0.52491,0.5480911,0.5238707,0.5322874,0.5058879,0.49137726,0.51242083,0.49379802,0.48093286,0.5109361,0.60225356,0.5900692,-390.51785,86.150635,-7.8690686,24.351112,-1.567713,2.3650784,-13.992524,0.59067553,-6.1609073,-7.158554,2.7249417,-7.432253,-0.8805569,0.094322264,-2.75713,-1.0432314,-0.78849745,-6.464765,1.3042783,-1.365092
850,Anger,0.48020568,0.5083442,0.57711565,0.5345412,0.4525943,0.42632204,0.37877122,0.39527312,0.43873945,0.4768389,0.5362546,0.51945215,-366.37872,114.78608,-27.879177,27.065752,1.5519819,0.2065817,-15.523763,-4.503467,-13.004623,-11.095273,6.9015956,-8.058263,-0.90683,2.463395,-7.09614,0.5054627,-0.68907875,-10.72966,0.61748743,-3.0797825
851,Anger,0.5105036,0.4919048,0.49789286,0.5445842,0.54836786,0.54832345,0.5118686,0.47071263,0.46097255,0.54082114,0.64236367,0.56336975,-365.75552,76.696495,-15.953146,10.778833,-22.780655,0.5919417,-7.8015323,1.0206169,-2.8929973,-9.405028,3.4983323,-1.5492917,0.74816895,-0.09706189,0.93086773,-0.33979803,-4.445152,-2.683145,-1.1203221,-6.7787986
852,Anger,0.5360942,0.5671249,0.5854443,0.595184,0.5528045,0.5544677,0.54708844,0.52503794,0.57045925,0.61236006,0.5920107,0.5316824,-425.6065,91.055145,-11.081255,28.094149,0.58076215,7.5548544,-11.03569,-1.0107508,-2.9368794,0.21644266,8.469156,-6.380268,1.5960273,5.6164737,-0.47731528,-3.1052828,0.09305929,-3.4977286,2.0425887,-2.2858691
853,Surprise,0.5566971,0.5640665,0.54801947,0.5914685,0.64233816,0.61970764,0.6323657,0.65211314,0.6095172,0.56842786,0.55757856,0.5803225,-491.7237,85.07777,3.270143,26.147388,-9.482304,1.9736183,-7.133011,1.6195877,-5.7478642,-4.1106563,4.4004498,-6.361048,-0.5031834,0.16069148,-0.4072246,-0.41998446,0.52930313,-2.962016,0.027872788,0.76407814
854,Anger,0.5581856,0.5452148,0.5539052,0.57235277,0.6105635,0.5736268,0.5558511,0.56071514,0.58111143,0.60885483,0.6169722,0.58593494,-426.59842,86.42755,-4.4560304,26.422781,-8.406506,12.118958,-7.2541146,6.5096245,-3.6412652,-6.06043,4.214787,-3.5933814,0.94577163,-1.1353259,0.6859049,-1.5135114,1.3809133,-2.447221,0.91716015,-2.484828
855,Disgust,0.69396794,0.77180505,0.65693974,0.6436713,0.6789161,0.6339941,0.62187314,0.60557604,0.59024596,0.5611955,0.5548995,0.56416374,-523.10614,66.70711,-8.293937,20.130463,13.138809,-0.20075488,-5.6608973,1.8389512,-0.5816042,4.965979,8.206819,-3.4450142,3.4840286,6.374354,-0.3749815,-0.66115505,-1.7433214,-4.012876,1.9854317,-0.44028828
856,Anger,0.44102103,0.4620601,0.4671085,0.47723597,0.4762552,0.485178,0.45165402,0.41825408,0.4288118,0.44184405,0.4311241,0.44587815,-357.84256,108.51236,-24.11996,29.331125,-1.2153077,-0.109995805,-17.645426,-3.9490948,-10.802082,-8.59029,5.1676974,-9.590586,-1.6846921,-1.7680054,-5.1162663,-1.4937412,-3.1448872,-6.700799,0.25693744,-3.417669
857,Surprise,0.47819057,0.5003728,0.5550207,0.5467595,0.5148872,0.48579234,0.51524454,0.55459535,0.6064892,0.5992173,0.552049,0.5255328,-436.086,105.85266,-11.499435,28.262127,3.2044888,13.115836,-13.900989,-1.6692734,-3.87303,-4.1677127,6.523117,-6.587522,0.49751875,1.3925382,-1.0268422,-1.355731,-2.1852012,-5.853193,2.098136,-1.7362362
858,Fear,0.62840843,0.5830737,0.5899732,0.6171114,0.61637545,0.6244302,0.606831,0.6223886,0.644756,0.66260445,0.622427,0.6245301,-441.0049,90.4263,10.262244,33.8263,4.879501,21.038033,3.9191077,5.2790003,-1.745332,2.2676132,4.0467257,0.59541166,4.3449726,-1.6900346,3.3717287,1.4324545,1.0876226,-2.9288104,2.9162354,0.31489646
859,Sad,0.5225992,0.5071086,0.5608262,0.60579866,0.64824605,0.6398477,0.6038296,0.5961076,0.58363014,0.58447886,0.55505043,0.5603975,-437.80814,100.85811,21.232199,44.91234,10.279184,22.361107,1.7029799,8.757858,1.8680724,3.326608,4.6911893,-2.7069943,1.8379298,0.9195707,3.1588693,-1.0303046,2.1566012,-1.9628263,2.4546611,-1.8530431
860,Anger,0.40906283,0.42174563,0.48506764,0.5203869,0.5003166,0.4369164,0.44708335,0.450317,0.48461762,0.48219326,0.49207228,0.4914894,-335.85638,106.07672,-36.433422,15.682452,-5.3405957,-1.6366714,-17.472458,4.339085,-10.279464,-10.417992,1.2037513,-9.849094,-0.7080863,-5.6595936,-0.4751789,0.08850187,-5.2473407,-5.945262,-0.4431933,-3.523559
